sample,test.result.1,test.result.2,test.result.3,conformity
P63.W36,a,a,y,FALSE
P63.W37,a,a,a,TRUE
P63.W38,a,y,a,FALSE
P63.W39,y,y,y,TRUE
P63.W40,a,a,a,TRUE
P63.W41,y,a,a,FALSE
P63.W42,y,y,y,TRUE
P63.W43,y,y,y,TRUE
P63.W44,a,y,y,FALSE
P63.W45,a,a,a,TRUE
P63.W46,a,a,n,FALSE
P63.W47,a,a,a,TRUE
P63.W48,a,a,y,FALSE
P63.W49,a,a,a,TRUE
P63.W50,n,a,a,FALSE
P63.W51,y,y,y,TRUE
P63.W52,a,a,a,TRUE
P63.W53,y,y,y,TRUE
P63.W54,a,y,y,FALSE
P63.W55,a,y,y,FALSE
P63.W56,y,y,y,TRUE
P63.W57,y,y,a,FALSE
P63.W58,n,a,n,FALSE
P63.W59,a,a,a,TRUE
P63.W60,a,y,a,FALSE
P63.W61,n,n,a,FALSE
P63.W62,a,a,y,FALSE
P63.W63,a,a,a,TRUE
P63.W64,a,a,a,TRUE
P63.W65,y,y,y,TRUE
P63.W66,y,y,y,TRUE
P63.W67,a,a,a,TRUE
P63.W68,y,y,y,TRUE
P63.W69,a,a,a,TRUE
P63.W70,y,y,y,TRUE
P63.W71,n,n,a,FALSE
P63.W72,y,y,y,TRUE
P63.W73,y,y,y,TRUE
P63.W74,y,y,y,TRUE
P63.W75,y,y,y,TRUE
P63.W76,n,n,a,FALSE
P63.W77,n,a,a,FALSE
P63.W78,y,y,y,TRUE
P63.W79,y,y,y,TRUE
P63.W80,a,y,y,FALSE
P63.W81,y,y,y,TRUE
P63.W82,a,a,a,TRUE
P63.W83,y,a,y,FALSE
P63.W84,n,n,n,TRUE
P63.W85,a,a,a,TRUE
P63.W86,y,y,y,TRUE
P63.W87,a,y,y,FALSE
P63.W88,a,a,a,TRUE
P63.W89,y,y,y,TRUE
P63.W90,y,y,y,TRUE
P63.W91,y,y,a,FALSE
P63.W92,y,a,y,FALSE
P63.W93,a,a,a,TRUE
P63.W94,n,n,n,TRUE
P63.W95,a,a,a,TRUE
P63.W96,a,y,y,FALSE
P64.W01,y,y,a,FALSE
P64.W02,a,y,y,FALSE
P64.W03,a,a,a,TRUE
P64.W04,a,a,a,TRUE
P64.W05,y,y,y,TRUE
P64.W06,n,a,a,FALSE
P64.W07,a,a,a,TRUE
P64.W08,a,y,y,FALSE
P64.W09,y,y,y,TRUE
P64.W10,a,a,a,TRUE
P64.W11,y,y,y,TRUE
P64.W12,y,a,a,FALSE
P64.W13,y,y,y,TRUE
P64.W14,a,a,a,TRUE
P64.W15,y,y,y,TRUE
P64.W16,y,y,y,TRUE
P64.W17,a,a,a,TRUE
P64.W18,a,a,a,TRUE
P64.W19,y,y,y,TRUE
P64.W20,y,y,y,TRUE
P64.W21,y,a,y,FALSE
P64.W22,y,y,y,TRUE
P64.W23,n,a,a,FALSE
P64.W24,y,y,a,FALSE
P64.W25,a,a,a,TRUE
P64.W26,a,a,a,TRUE
P64.W27,y,y,y,TRUE
P64.W28,a,a,a,TRUE
P64.W29,y,y,y,TRUE
P64.W30,a,a,a,TRUE
P64.W31,y,y,y,TRUE
P64.W32,y,y,y,TRUE
P64.W33,y,y,y,TRUE
P64.W34,y,y,a,FALSE
P64.W35,y,a,a,FALSE
P64.W36,y,y,y,TRUE
P64.W37,y,a,a,FALSE
P64.W38,a,a,a,TRUE
P64.W39,y,y,y,TRUE
P64.W40,y,y,y,TRUE
P64.W41,y,y,y,TRUE
P64.W42,y,y,y,TRUE
P64.W43,y,y,y,TRUE
P64.W44,a,a,a,TRUE
P64.W45,a,a,n,FALSE
P64.W46,a,a,a,TRUE
P64.W47,a,a,a,TRUE
P64.W48,y,y,y,TRUE
P64.W49,y,y,y,TRUE
P64.W50,a,n,n,FALSE
P64.W51,y,y,y,TRUE
P64.W52,y,y,y,TRUE
P64.W53,y,y,y,TRUE
P64.W54,n,n,n,TRUE
P64.W55,y,y,y,TRUE
P64.W56,y,a,a,FALSE
P64.W57,y,y,y,TRUE
P64.W58,y,y,y,TRUE
P64.W59,y,a,a,FALSE
P64.W60,y,y,y,TRUE
P64.W61,a,n,a,FALSE
P64.W62,a,a,a,TRUE
P64.W63,a,y,a,FALSE
P64.W64,a,a,a,TRUE
P64.W65,y,a,y,FALSE
P64.W66,y,y,y,TRUE
P64.W67,y,a,a,FALSE
P64.W68,y,y,y,TRUE
P64.W69,y,y,y,TRUE
P64.W70,y,y,y,TRUE
P64.W71,n,a,n,FALSE
P64.W72,y,y,y,TRUE
P64.W73,y,y,y,TRUE
P64.W74,y,y,y,TRUE
P64.W75,y,a,y,FALSE
P64.W76,a,a,a,TRUE
P64.W77,a,a,a,TRUE
P64.W78,y,a,a,FALSE
P64.W79,y,y,y,TRUE
P64.W80,y,y,y,TRUE
P64.W81,y,y,y,TRUE
P64.W82,y,y,y,TRUE
P64.W83,y,y,y,TRUE
P64.W84,n,n,n,TRUE
P64.W85,a,a,y,FALSE
P64.W86,y,y,y,TRUE
P64.W87,a,a,a,TRUE
P64.W88,a,a,a,TRUE
P64.W89,a,y,y,FALSE
P64.W90,y,y,y,TRUE
P64.W91,y,a,y,FALSE
P64.W92,y,y,a,FALSE
P64.W93,n,a,a,FALSE
P64.W94,y,y,y,TRUE
P64.W95,y,y,y,TRUE
P64.W96,y,y,y,TRUE
P65.W01,y,y,a,FALSE
P65.W02,a,a,a,TRUE
P65.W03,a,a,a,TRUE
P65.W04,y,a,a,FALSE
P65.W05,a,y,a,FALSE
P65.W06,a,a,a,TRUE
P65.W07,y,y,a,FALSE
P65.W08,y,a,y,FALSE
P65.W09,y,y,y,TRUE
P65.W10,n,a,a,FALSE
P65.W11,y,a,y,FALSE
P65.W12,a,a,a,TRUE
P65.W13,y,a,y,FALSE
P65.W14,a,a,a,TRUE
P65.W15,a,y,a,FALSE
P65.W16,y,y,y,TRUE
P65.W17,a,a,y,FALSE
P65.W18,n,a,a,FALSE
P65.W19,y,y,y,TRUE
P65.W20,y,y,a,FALSE
P65.W21,y,y,a,FALSE
P65.W22,y,y,y,TRUE
P65.W23,n,a,a,FALSE
P65.W24,y,y,y,TRUE
P65.W25,a,a,a,TRUE
P65.W26,a,a,a,TRUE
P65.W27,y,a,y,FALSE
P65.W28,a,a,a,TRUE
P65.W29,y,y,y,TRUE
P65.W30,y,a,a,FALSE
P65.W31,y,y,y,TRUE
P65.W32,y,y,y,TRUE
P65.W33,y,y,y,TRUE
P65.W34,a,a,a,TRUE
P65.W35,a,a,y,FALSE
P65.W36,y,y,y,TRUE
P65.W37,a,a,a,TRUE
P65.W38,a,a,a,TRUE
P65.W39,y,y,y,TRUE
P65.W40,y,y,y,TRUE
P65.W41,y,y,y,TRUE
P65.W42,y,y,y,TRUE
P65.W43,y,y,y,TRUE
P65.W44,y,y,a,FALSE
P65.W45,a,a,a,TRUE
P65.W46,a,a,a,TRUE
P65.W47,a,a,a,TRUE
P65.W48,y,y,y,TRUE
P65.W49,y,y,y,TRUE
P65.W50,n,a,a,FALSE
P65.W51,y,y,y,TRUE
P65.W52,y,y,y,TRUE
P65.W53,a,y,y,FALSE
P65.W54,y,y,y,TRUE
P65.W55,y,y,y,TRUE
P65.W56,a,y,y,FALSE
P65.W57,y,y,y,TRUE
P65.W58,y,y,y,TRUE
P65.W59,y,y,y,TRUE
P65.W60,y,y,y,TRUE
P65.W61,a,a,a,TRUE
P65.W62,a,a,a,TRUE
P65.W63,y,y,a,FALSE
P65.W64,n,a,a,FALSE
P65.W65,y,y,y,TRUE
P65.W66,y,y,y,TRUE
P65.W67,a,y,y,FALSE
P65.W68,y,y,y,TRUE
P65.W69,a,y,a,FALSE
P65.W70,y,y,y,TRUE
P65.W71,a,a,a,TRUE
P65.W72,y,y,y,TRUE
P65.W73,y,y,y,TRUE
P65.W74,y,y,y,TRUE
P65.W75,y,y,y,TRUE
P65.W76,y,y,a,FALSE
P65.W77,a,a,a,TRUE
P65.W78,y,a,y,FALSE
P65.W79,y,y,y,TRUE
P65.W80,y,y,y,TRUE
P65.W81,y,y,y,TRUE
P65.W82,y,y,a,FALSE
P65.W83,y,y,y,TRUE
P65.W84,n,n,n,TRUE
P65.W85,a,a,a,TRUE
P65.W86,a,y,y,FALSE
P65.W87,a,y,y,FALSE
P65.W88,a,a,a,TRUE
P65.W89,y,y,y,TRUE
P65.W90,y,y,y,TRUE
P65.W91,y,y,y,TRUE
P65.W92,a,a,a,TRUE
P65.W93,a,a,a,TRUE
P65.W94,y,y,y,TRUE
P65.W95,y,y,y,TRUE
P65.W96,a,a,a,TRUE
P66.W01,y,a,a,FALSE
P66.W02,n,n,n,TRUE
P66.W03,n,a,a,FALSE
P66.W04,n,n,n,TRUE
P66.W05,a,y,y,FALSE
P66.W06,n,n,n,TRUE
P66.W07,n,n,n,TRUE
P66.W08,n,a,n,FALSE
P66.W09,a,a,a,TRUE
P66.W10,n,n,n,TRUE
P66.W11,a,a,a,TRUE
P66.W12,n,n,n,TRUE
P66.W13,a,a,y,FALSE
P66.W14,n,n,a,FALSE
P66.W15,a,a,a,TRUE
P66.W16,y,a,a,FALSE
P66.W17,n,a,a,FALSE
P66.W18,n,n,n,TRUE
P66.W19,a,a,a,TRUE
P66.W20,n,n,n,TRUE
P66.W21,a,a,a,TRUE
P66.W22,a,a,a,TRUE
P66.W23,n,a,a,FALSE
P66.W24,a,a,y,FALSE
P66.W25,n,a,a,FALSE
P66.W26,n,n,n,TRUE
P66.W27,a,y,a,FALSE
P66.W28,n,a,a,FALSE
P66.W29,y,a,a,FALSE
P66.W30,n,n,n,TRUE
P66.W31,a,a,a,TRUE
P66.W32,y,a,y,FALSE
P66.W33,a,a,a,TRUE
P66.W34,a,y,a,FALSE
P66.W35,a,n,a,FALSE
P66.W36,a,a,a,TRUE
P66.W37,n,n,n,TRUE
P66.W38,n,n,n,TRUE
P66.W39,a,a,a,TRUE
P66.W40,a,a,a,TRUE
P66.W41,a,a,a,TRUE
P66.W42,a,a,a,TRUE
P66.W43,a,a,a,TRUE
P66.W44,n,a,a,FALSE
P66.W45,n,a,a,FALSE
P66.W46,n,n,n,TRUE
P66.W47,a,a,n,FALSE
P66.W48,a,a,a,TRUE
P66.W49,n,a,a,FALSE
P66.W50,n,a,n,FALSE
P66.W51,a,a,a,TRUE
P66.W52,n,n,a,FALSE
P66.W53,a,a,a,TRUE
P66.W54,n,n,n,TRUE
P66.W55,y,y,y,TRUE
P66.W56,n,n,n,TRUE
P66.W57,a,a,y,FALSE
P66.W58,n,a,a,FALSE
P66.W59,a,a,a,TRUE
P66.W60,a,a,a,TRUE
P66.W61,n,n,a,FALSE
P66.W62,n,a,a,FALSE
P66.W63,a,a,a,TRUE
P66.W64,a,a,a,TRUE
P66.W65,a,a,y,FALSE
P66.W66,a,a,a,TRUE
P66.W67,n,n,n,TRUE
P66.W68,n,n,n,TRUE
P66.W69,n,n,a,FALSE
P66.W70,a,a,a,TRUE
P66.W71,n,a,a,FALSE
P66.W72,a,y,y,FALSE
P66.W73,a,a,a,TRUE
P66.W74,a,a,a,TRUE
P66.W75,a,a,a,TRUE
P66.W76,a,a,n,FALSE
P66.W77,n,a,a,FALSE
P66.W78,n,n,n,TRUE
P66.W79,a,a,a,TRUE
P66.W80,a,a,a,TRUE
P66.W81,a,a,a,TRUE
P66.W82,a,a,a,TRUE
P66.W83,a,a,y,FALSE
P66.W84,n,n,n,TRUE
P66.W85,a,n,a,FALSE
P66.W86,a,a,y,FALSE
P66.W87,n,n,n,TRUE
P66.W88,a,a,a,TRUE
P66.W89,a,a,a,TRUE
P66.W90,a,a,a,TRUE
P66.W91,a,a,a,TRUE
P66.W92,a,a,a,TRUE
P66.W93,n,a,a,FALSE
P66.W94,n,n,n,TRUE
P66.W95,a,a,a,TRUE
P66.W96,n,a,n,FALSE
P67.W01,y,y,y,TRUE
P67.W02,a,a,a,TRUE
P67.W03,a,a,y,FALSE
P67.W04,y,y,a,FALSE
P67.W05,y,y,y,TRUE
P67.W06,a,a,a,TRUE
P67.W07,a,a,a,TRUE
P67.W08,y,a,a,FALSE
P67.W09,y,y,y,TRUE
P67.W10,a,a,a,TRUE
P67.W11,y,y,y,TRUE
P67.W12,y,y,a,FALSE
P67.W13,y,y,y,TRUE
P67.W14,a,a,y,FALSE
P67.W15,y,y,y,TRUE
P67.W16,y,y,y,TRUE
P67.W17,y,a,a,FALSE
P67.W18,a,a,a,TRUE
P67.W19,y,y,y,TRUE
P67.W20,y,y,y,TRUE
P67.W21,y,y,y,TRUE
P67.W22,y,y,y,TRUE
P67.W23,a,a,a,TRUE
P67.W24,y,y,y,TRUE
P67.W25,a,y,a,FALSE
P67.W26,y,a,a,FALSE
P67.W27,y,y,y,TRUE
P67.W28,a,a,a,TRUE
P67.W29,y,y,y,TRUE
P67.W30,a,a,a,TRUE
P67.W31,y,y,y,TRUE
P67.W32,y,y,y,TRUE
P67.W33,y,y,y,TRUE
P67.W34,y,y,y,TRUE
P67.W35,y,a,a,FALSE
P67.W36,y,y,y,TRUE
P67.W37,y,y,a,FALSE
P67.W38,a,a,y,FALSE
P67.W39,y,y,y,TRUE
P67.W40,a,a,y,FALSE
P67.W41,y,y,y,TRUE
P67.W42,y,y,a,FALSE
P67.W43,y,y,y,TRUE
P67.W44,y,y,y,TRUE
P67.W45,a,y,y,FALSE
P67.W46,a,a,a,TRUE
P67.W47,a,a,a,TRUE
P67.W48,y,y,y,TRUE
P67.W49,y,y,y,TRUE
P67.W50,a,a,n,FALSE
P67.W51,y,y,y,TRUE
P67.W52,y,y,y,TRUE
P67.W53,y,y,y,TRUE
P67.W54,y,y,y,TRUE
P67.W55,y,y,y,TRUE
P67.W56,y,y,y,TRUE
P67.W57,y,y,y,TRUE
P67.W58,y,y,a,FALSE
P67.W59,y,y,y,TRUE
P67.W60,y,y,y,TRUE
P67.W61,y,a,y,FALSE
P67.W62,a,a,a,TRUE
P67.W63,a,y,a,FALSE
P67.W64,a,a,y,FALSE
P67.W65,y,y,y,TRUE
P67.W66,y,y,y,TRUE
P67.W67,a,a,a,TRUE
P67.W68,y,y,y,TRUE
P67.W69,y,a,y,FALSE
P67.W70,y,y,y,TRUE
P67.W71,a,a,a,TRUE
P67.W72,y,y,y,TRUE
P67.W73,y,y,y,TRUE
P67.W74,y,y,y,TRUE
P67.W75,y,y,y,TRUE
P67.W76,y,a,y,FALSE
P67.W77,a,a,a,TRUE
P67.W78,a,y,a,FALSE
P67.W79,y,y,y,TRUE
P67.W80,y,y,y,TRUE
P67.W81,y,y,y,TRUE
P67.W82,y,y,y,TRUE
P67.W83,y,y,y,TRUE
P67.W84,a,n,n,FALSE
P67.W85,a,a,a,TRUE
P67.W86,a,y,y,FALSE
P67.W88,y,a,a,FALSE
P67.W89,y,a,y,FALSE
P67.W90,y,y,y,TRUE
P67.W91,n,n,n,TRUE
P67.W92,a,a,y,FALSE
P67.W93,y,a,a,FALSE
P67.W94,y,y,y,TRUE
P67.W95,y,y,y,TRUE
P67.W96,y,y,y,TRUE
P68.W01,y,y,y,TRUE
P68.W02,a,a,y,FALSE
P68.W03,a,a,y,FALSE
P68.W04,a,a,a,TRUE
P68.W05,y,y,y,TRUE
P68.W06,a,a,a,TRUE
P68.W07,a,a,a,TRUE
P68.W08,a,y,y,FALSE
P68.W09,y,y,y,TRUE
P68.W10,a,a,a,TRUE
P68.W11,y,y,y,TRUE
P68.W12,a,y,a,FALSE
P68.W13,y,y,y,TRUE
P68.W14,a,n,a,FALSE
P68.W15,y,a,a,FALSE
P68.W16,y,y,a,FALSE
P68.W17,a,a,y,FALSE
P68.W18,a,a,y,FALSE
P68.W19,y,y,y,TRUE
P68.W21,y,y,y,TRUE
P68.W22,y,y,y,TRUE
P68.W23,a,a,a,TRUE
P68.W24,y,y,y,TRUE
P68.W25,a,a,y,FALSE
P68.W26,a,a,a,TRUE
P68.W27,y,a,y,FALSE
P68.W28,y,a,a,FALSE
P68.W29,y,y,y,TRUE
P68.W30,a,a,a,TRUE
P68.W31,y,y,y,TRUE
P68.W32,y,y,y,TRUE
P68.W33,y,y,y,TRUE
P68.W34,a,a,y,FALSE
P68.W35,a,a,a,TRUE
P68.W36,y,y,y,TRUE
P68.W37,a,a,a,TRUE
P68.W38,y,a,y,FALSE
P68.W39,y,y,y,TRUE
P68.W40,y,a,y,FALSE
P68.W41,y,y,y,TRUE
P68.W42,y,y,y,TRUE
P68.W43,y,y,y,TRUE
P68.W44,y,a,y,FALSE
P68.W45,a,a,a,TRUE
P68.W46,a,a,a,TRUE
P68.W47,n,a,a,FALSE
P68.W48,y,y,y,TRUE
P68.W49,y,y,y,TRUE
P68.W50,a,a,a,TRUE
P68.W51,y,a,y,FALSE
P68.W52,y,y,y,TRUE
P68.W53,y,y,y,TRUE
P68.W54,y,y,a,FALSE
P68.W55,y,y,y,TRUE
P68.W56,y,y,y,TRUE
P68.W57,y,y,y,TRUE
P68.W58,y,a,y,FALSE
P68.W59,y,y,y,TRUE
P68.W60,y,y,y,TRUE
P68.W61,a,a,a,TRUE
P68.W62,y,a,a,FALSE
P68.W63,a,y,y,FALSE
P68.W64,y,a,a,FALSE
P68.W65,a,y,a,FALSE
P68.W66,y,y,y,TRUE
P68.W67,a,a,a,TRUE
P68.W68,y,y,y,TRUE
P68.W69,a,y,a,FALSE
P68.W70,y,y,y,TRUE
P68.W71,a,a,a,TRUE
P68.W72,y,y,y,TRUE
P68.W73,y,y,y,TRUE
P68.W74,y,y,y,TRUE
P68.W75,y,y,y,TRUE
P68.W76,a,a,a,TRUE
P68.W77,a,a,a,TRUE
P68.W79,y,y,y,TRUE
P68.W80,y,y,y,TRUE
P68.W81,y,y,y,TRUE
P68.W82,y,y,y,TRUE
P68.W83,y,y,y,TRUE
P68.W84,n,n,n,TRUE
P68.W85,a,a,a,TRUE
P68.W86,y,y,y,TRUE
P68.W88,a,a,a,TRUE
P68.W89,y,y,y,TRUE
P68.W90,y,y,y,TRUE
P68.W91,y,y,y,TRUE
P68.W92,y,y,y,TRUE
P68.W93,a,a,a,TRUE
P68.W94,y,y,y,TRUE
P68.W95,y,y,y,TRUE
P68.W96,y,y,y,TRUE
P69.W01,y,y,y,TRUE
P69.W03,a,a,a,TRUE
P69.W04,y,a,a,FALSE
P69.W05,y,y,y,TRUE
P69.W06,a,a,a,TRUE
P69.W07,a,a,a,TRUE
P69.W08,y,y,y,TRUE
P69.W09,y,y,y,TRUE
P69.W10,a,a,a,TRUE
P69.W11,y,y,y,TRUE
P69.W12,a,n,a,FALSE
P69.W13,a,y,y,FALSE
P69.W14,a,a,y,FALSE
P69.W15,y,a,a,FALSE
P69.W16,y,y,y,TRUE
P69.W17,a,y,y,FALSE
P69.W18,a,a,a,TRUE
P69.W19,y,y,y,TRUE
P69.W20,y,y,y,TRUE
P69.W21,y,y,y,TRUE
P69.W22,y,y,y,TRUE
P69.W23,a,a,a,TRUE
P69.W24,y,y,y,TRUE
P69.W25,y,a,a,FALSE
P69.W26,a,a,a,TRUE
P69.W27,y,a,y,FALSE
P69.W28,a,a,a,TRUE
P69.W29,y,y,y,TRUE
P69.W30,y,a,a,FALSE
P69.W31,y,y,y,TRUE
P69.W32,y,y,y,TRUE
P69.W33,y,y,y,TRUE
P69.W34,y,y,y,TRUE
P69.W35,a,a,y,FALSE
P69.W36,y,y,y,TRUE
P69.W37,a,a,a,TRUE
P69.W39,y,y,y,TRUE
P69.W40,a,y,a,FALSE
P69.W41,y,y,y,TRUE
P69.W42,y,y,y,TRUE
P69.W43,y,y,a,FALSE
P69.W44,y,y,y,TRUE
P69.W45,y,y,a,FALSE
P69.W46,a,a,a,TRUE
P69.W47,a,a,a,TRUE
P69.W48,y,y,y,TRUE
P69.W50,a,y,y,FALSE
P69.W51,y,y,y,TRUE
P69.W52,y,y,y,TRUE
P69.W53,y,y,y,TRUE
P69.W54,y,y,y,TRUE
P69.W55,y,y,y,TRUE
P69.W56,y,y,y,TRUE
P69.W57,y,y,y,TRUE
P69.W58,y,y,a,FALSE
P69.W59,y,y,y,TRUE
P69.W60,y,y,y,TRUE
P69.W61,a,a,a,TRUE
P69.W62,a,a,y,FALSE
P69.W63,a,a,a,TRUE
P69.W64,a,a,y,FALSE
P69.W65,y,y,y,TRUE
P69.W66,y,y,y,TRUE
P69.W67,a,a,y,FALSE
P69.W68,y,y,y,TRUE
P69.W69,y,y,y,TRUE
P69.W70,y,y,y,TRUE
P69.W71,a,a,a,TRUE
P69.W72,y,y,y,TRUE
P69.W73,y,y,y,TRUE
P69.W74,y,y,y,TRUE
P69.W75,a,a,y,FALSE
P69.W76,a,a,a,TRUE
P69.W77,a,a,a,TRUE
P69.W78,a,a,a,TRUE
P69.W79,y,y,y,TRUE
P69.W80,y,a,y,FALSE
P69.W81,y,y,y,TRUE
P69.W82,y,y,y,TRUE
P69.W83,y,y,y,TRUE
P69.W84,n,n,n,TRUE
P69.W85,a,a,a,TRUE
P69.W86,y,y,y,TRUE
P69.W88,y,a,y,FALSE
P69.W89,y,y,y,TRUE
P69.W90,y,y,y,TRUE
P69.W91,y,y,y,TRUE
P69.W92,a,y,y,FALSE
P69.W93,a,a,a,TRUE
P69.W94,y,y,y,TRUE
P69.W95,y,y,a,FALSE
P69.W96,a,y,y,FALSE
P70.W01,y,y,y,TRUE
P70.W02,a,a,a,TRUE
P70.W03,a,a,a,TRUE
P70.W04,y,y,a,FALSE
P70.W05,y,y,y,TRUE
P70.W06,y,a,a,FALSE
P70.W07,y,y,y,TRUE
P70.W08,y,y,y,TRUE
P70.W09,y,y,y,TRUE
P70.W10,a,a,a,TRUE
P70.W11,y,y,y,TRUE
P70.W12,n,n,n,TRUE
P70.W13,y,y,y,TRUE
P70.W14,a,a,a,TRUE
P70.W15,a,a,a,TRUE
P70.W16,y,y,y,TRUE
P70.W17,a,a,a,TRUE
P70.W18,a,a,a,TRUE
P70.W19,y,y,y,TRUE
P70.W20,y,y,y,TRUE
P70.W21,a,y,y,FALSE
P70.W22,y,y,y,TRUE
P70.W23,a,a,a,TRUE
P70.W24,a,y,y,FALSE
P70.W25,a,y,a,FALSE
P70.W26,a,a,y,FALSE
P70.W27,y,a,a,FALSE
P70.W28,a,a,a,TRUE
P70.W29,y,y,y,TRUE
P70.W30,a,a,a,TRUE
P70.W31,y,y,y,TRUE
P70.W32,y,y,y,TRUE
P70.W33,y,y,y,TRUE
P70.W34,a,y,y,FALSE
P70.W35,a,a,a,TRUE
P70.W36,y,y,y,TRUE
P70.W37,a,a,a,TRUE
P70.W38,a,a,a,TRUE
P70.W39,y,y,y,TRUE
P70.W40,y,y,y,TRUE
P70.W41,y,y,y,TRUE
P70.W42,y,y,y,TRUE
P70.W43,y,y,y,TRUE
P70.W44,y,y,y,TRUE
P70.W45,y,a,a,FALSE
P70.W46,n,a,a,FALSE
P70.W47,a,a,a,TRUE
P70.W48,y,y,y,TRUE
P70.W49,y,y,y,TRUE
P70.W50,y,a,a,FALSE
P70.W51,y,y,y,TRUE
P70.W52,y,y,y,TRUE
P70.W53,y,y,y,TRUE
P70.W54,y,y,y,TRUE
P70.W55,y,y,y,TRUE
P70.W56,y,y,y,TRUE
P70.W57,y,y,y,TRUE
P70.W58,y,y,y,TRUE
P70.W59,y,y,y,TRUE
P70.W60,y,y,y,TRUE
P70.W61,a,a,y,FALSE
P70.W62,a,a,a,TRUE
P70.W63,a,y,a,FALSE
P70.W64,y,y,a,FALSE
P70.W65,y,y,y,TRUE
P70.W66,y,y,y,TRUE
P70.W67,y,y,y,TRUE
P70.W68,y,y,y,TRUE
P70.W69,y,y,a,FALSE
P70.W70,y,y,y,TRUE
P70.W71,a,a,a,TRUE
P70.W72,y,y,y,TRUE
P70.W73,y,y,y,TRUE
P70.W74,y,y,y,TRUE
P70.W75,y,y,y,TRUE
P70.W76,y,a,y,FALSE
P70.W77,a,y,a,FALSE
P70.W78,a,y,a,FALSE
P70.W79,y,y,y,TRUE
P70.W80,y,y,y,TRUE
P70.W81,y,y,y,TRUE
P70.W82,y,y,y,TRUE
P70.W83,y,y,y,TRUE
P70.W84,n,n,n,TRUE
P70.W85,a,a,a,TRUE
P70.W86,y,y,a,FALSE
P70.W88,y,a,y,FALSE
P70.W89,y,y,y,TRUE
P70.W90,y,y,y,TRUE
P70.W91,y,y,y,TRUE
P70.W92,y,a,y,FALSE
P70.W93,a,a,a,TRUE
P70.W94,y,y,y,TRUE
P70.W95,y,y,y,TRUE
P70.W96,y,a,y,FALSE
P71.W01,y,a,a,FALSE
P71.W02,a,a,a,TRUE
P71.W03,n,n,n,TRUE
P71.W04,n,n,n,TRUE
P71.W05,y,y,y,TRUE
P71.W06,a,a,a,TRUE
P71.W07,a,a,a,TRUE
P71.W08,a,a,y,FALSE
P71.W09,a,y,y,FALSE
P71.W10,a,y,y,FALSE
P71.W11,y,y,y,TRUE
P71.W12,n,n,n,TRUE
P71.W13,a,a,a,TRUE
P71.W14,n,a,a,FALSE
P71.W15,a,a,a,TRUE
P71.W16,y,y,y,TRUE
P71.W17,a,y,a,FALSE
P71.W18,a,a,a,TRUE
P71.W19,y,y,y,TRUE
P71.W20,y,y,a,FALSE
P71.W21,a,y,y,FALSE
P71.W22,y,y,y,TRUE
P71.W23,a,a,a,TRUE
P71.W24,a,y,y,FALSE
P71.W25,a,a,a,TRUE
P71.W26,a,a,a,TRUE
P71.W27,a,a,a,TRUE
P71.W28,a,a,a,TRUE
P71.W29,y,y,y,TRUE
P71.W30,a,a,a,TRUE
P71.W31,y,y,y,TRUE
P71.W32,y,y,y,TRUE
P71.W33,y,y,y,TRUE
P71.W34,y,y,y,TRUE
P71.W35,a,y,a,FALSE
P71.W36,y,y,y,TRUE
P71.W37,a,a,a,TRUE
P71.W38,a,a,a,TRUE
P71.W39,a,a,a,TRUE
P71.W40,y,y,y,TRUE
P71.W41,y,y,y,TRUE
P71.W42,y,y,a,FALSE
P71.W43,y,a,a,FALSE
P71.W44,a,a,a,TRUE
P71.W45,a,a,a,TRUE
P71.W46,y,a,a,FALSE
P71.W47,a,y,y,FALSE
P71.W48,y,y,a,FALSE
P71.W49,y,a,a,FALSE
P71.W50,a,a,a,TRUE
P71.W51,a,y,a,FALSE
P71.W52,y,y,a,FALSE
P71.W53,y,y,y,TRUE
P71.W54,a,a,a,TRUE
P71.W55,y,y,y,TRUE
P71.W56,y,a,a,FALSE
P71.W57,y,y,y,TRUE
P71.W58,y,a,a,FALSE
P71.W59,a,a,a,TRUE
P71.W60,y,y,a,FALSE
P71.W61,y,a,a,FALSE
P71.W62,a,a,a,TRUE
P71.W63,a,a,a,TRUE
P71.W64,y,a,y,FALSE
P71.W65,a,a,y,FALSE
P71.W66,a,y,a,FALSE
P71.W67,a,a,a,TRUE
P71.W68,y,y,y,TRUE
P71.W69,a,y,y,FALSE
P71.W70,y,y,y,TRUE
P71.W71,n,a,n,FALSE
P71.W72,a,y,y,FALSE
P71.W73,y,y,y,TRUE
P71.W74,y,a,a,FALSE
P71.W75,y,a,a,FALSE
P71.W76,a,a,a,TRUE
P71.W77,n,a,a,FALSE
P71.W78,y,y,a,FALSE
P71.W79,y,y,y,TRUE
P71.W80,y,y,y,TRUE
P71.W81,y,y,y,TRUE
P71.W82,y,y,y,TRUE
P71.W83,y,y,y,TRUE
P71.W84,n,n,n,TRUE
P71.W85,n,a,a,FALSE
P71.W86,a,y,a,FALSE
P71.W87,a,a,n,FALSE
P71.W88,a,a,a,TRUE
P71.W89,y,y,y,TRUE
P71.W90,y,y,y,TRUE
P71.W91,a,a,a,TRUE
P71.W92,y,a,y,FALSE
P71.W93,a,a,a,TRUE
P71.W94,y,a,a,FALSE
P71.W95,y,y,y,TRUE
P71.W96,a,y,y,FALSE
P72.W01,a,a,a,TRUE
P72.W02,n,n,n,TRUE
